Segment,Balance,logBalance,NumProducts,DigitalUsage,Tenure,FeeIncrease,Complaints,Delinquency_30d,CreditUtilization,InterestRateDiff,Churn
MidValue,3013.825606209016,8.011297265434976,3,0,85,0,0,0,0.6092404328878381,0.18468140864958177,0
MidValue,4729.5792628177005,8.461802939699654,3,1,21,0,0,0,0.0888530715759892,0.38973845284486575,0
MidValue,3529.3254848337297,8.169145351012025,3,0,24,0,0,0,0.35308862933553026,0.32757424846854455,0
MidValue,7101.412524959189,8.868189797560868,1,0,103,0,0,0,0.19959843131775254,0.6147488422062712,0
LowValue,4624.22191601605,8.439279630636742,2,1,115,0,0,0,0.20511592258691583,0.2869088514968927,0
HighValue,4832.351800069751,8.483295460437343,3,1,118,0,0,0,0.2676812990300376,0.08274246672649654,0
LowValue,4900.320114513676,8.497259858939298,3,1,102,0,1,0,0.12375836033394204,0.10377546641637625,0
HighValue,3617.549420809618,8.193828512029585,4,0,55,0,1,0,0.30405839344195706,0.3623278470369039,1
MidValue,3578.4746591238927,8.182971325365418,2,1,108,0,1,0,0.5668089465952523,0.33500032300044524,0
MidValue,8159.624887691112,9.007076024400012,3,0,102,0,0,0,0.12518774396285084,0.029113316374737574,0
MidValue,7704.243043356598,8.949656290846162,1,1,65,0,1,0,0.3013308070563938,0.2948894617179744,0
HighValue,4320.209645563756,8.371290652589686,3,0,72,0,0,1,0.2566620246367226,0.44128410121401734,0
LowValue,4997.241952384178,8.51684152006395,3,0,56,0,1,0,0.19708850417517224,0.5382080754096678,1
LowValue,5903.935551656355,8.683543814373149,1,1,40,0,0,0,0.28073040620731393,0.7561266912522535,0
HighValue,4301.447439462816,8.366939311732821,4,0,100,0,2,0,0.06094752346219188,0.5330534510345956,0
LowValue,3435.2865188219084,8.14214666694482,3,0,42,0,0,1,0.44591412785297047,0.9827084323590233,0
MidValue,5038.054606351487,8.524973765365578,4,0,12,1,0,0,0.5242681315873747,0.2827416637681819,0
HighValue,5676.590592501894,8.644282230259615,2,0,31,1,1,0,0.3278089755712517,0.8690227614940206,1
MidValue,6880.460443007447,8.836586182093459,2,1,51,1,0,0,0.1642764998133694,0.8422194318424577,0
HighValue,7262.266076969321,8.890584879517174,4,1,14,0,2,0,0.02602366468607373,0.2634267866262475,0
MidValue,5413.16565413055,8.596774067070498,2,1,87,1,0,1,0.11265921329409069,0.3547146450459292,0
MidValue,5983.356928541666,8.696904165024835,3,1,24,1,0,0,0.5038609539194419,0.21811086198241175,0
MidValue,5140.460398520744,8.545092442319392,1,0,63,1,0,0,0.03765945133400548,0.8521362928324889,0
MidValue,7257.153411663803,8.889880724455642,2,0,35,0,0,0,0.2896572075242713,0.2470878681995468,0
LowValue,3493.4563307522367,8.15893308627371,1,0,56,0,0,1,0.315426301369979,1.05045306451042,0
HighValue,6795.501877177045,8.824163328972872,4,0,66,1,0,0,0.5866311664293394,0.09549332481507128,0
MidValue,3170.7253183668345,8.062030983282172,1,1,104,0,0,1,0.17982739294643113,0.0,0
MidValue,5553.115551147281,8.622294472682242,3,1,71,0,0,0,0.35048551962687147,0.20140803206368463,0
MidValue,6435.221512622492,8.769696925267432,4,1,5,0,0,0,0.3025558915931236,1.1985810070625873,0
HighValue,4990.673336764067,8.515526470561205,1,1,22,1,0,0,0.3059997230172742,0.3678410769540161,1
MidValue,4579.398924863444,8.429541374813684,4,1,91,1,0,0,0.4810754550400281,1.2507045127494885,0
HighValue,6216.580335293002,8.73513609642931,1,1,50,0,1,0,0.1547187263755238,0.277845852488964,0
LowValue,4986.765975622195,8.514743388221762,3,0,82,0,0,0,0.11861786615043968,0.3632911078724394,0
MidValue,3702.860994164097,8.217131066488447,1,1,84,0,1,1,0.2107999058253927,0.44974464999787334,0
HighValue,3596.200495044623,8.187911181659784,2,1,19,1,0,1,0.5215918007093137,0.38294367522957584,0
LowValue,3912.5877938628782,8.272209826585414,1,1,114,0,1,1,0.22458500704084963,0.19449961675076316,0
HighValue,5673.699869618626,8.643772954540253,3,1,34,0,1,1,0.3491956822484503,0.8879148015434256,0
MidValue,3329.1622208800395,8.110776296766945,4,1,41,0,0,0,0.05536922148162423,0.0,0
MidValue,5878.021831883696,8.679145671932304,1,1,46,1,0,0,0.11118238502223654,0.15814921311028335,0
MidValue,3681.9434491781194,8.211467561773318,3,0,63,0,1,1,0.28613120572881845,1.02863788647947,0
HighValue,5401.311876043701,8.594582266126203,1,0,14,0,0,0,0.18215197018594081,0.39742610393431593,0
LowValue,4061.4697955469637,8.309546391668068,4,0,97,0,1,0,0.323865254749749,0.16476160401045176,0
HighValue,3953.351144216437,8.282571807125926,2,1,42,1,1,0,0.3278801573450587,0.09409961211381812,0
LowValue,5059.395882800272,8.529199996928664,2,1,63,0,1,0,0.6495728780148966,1.2135479748672384,0
HighValue,4155.381032011896,8.332400030406317,1,0,97,0,0,1,0.1111661684510929,0.45131475458662906,0
MidValue,5653.455530062175,8.640199102758778,3,1,56,1,1,0,0.3862388066068472,0.7821899813983069,0
HighValue,4048.776319308373,8.306416928774961,2,1,41,1,1,0,0.16827094842100912,0.6758047322951721,0
LowValue,2146.074386499349,7.671861443994643,4,1,28,0,0,0,0.3949128990691171,0.3653079013622821,0
MidValue,2007.68637616264,7.605236243202328,1,1,38,1,0,0,0.5419791727710853,0.6551830674302065,0
LowValue,2806.086099514813,7.93990224903533,4,1,104,0,2,0,0.10003661427998253,0.49885689828354896,0
HighValue,6215.478389243293,8.734958850032617,1,0,93,0,1,0,0.1827161521655698,0.6720205263136075,0
MidValue,5130.315589988744,8.543117355577264,2,0,77,0,0,0,0.16895655358310332,0.2521545723245002,0
MidValue,3357.3360093071733,8.11920089496249,4,0,69,0,0,0,0.3494816775334619,0.3208347294593892,0
HighValue,4329.3156077397225,8.373395706963782,1,0,25,0,0,0,0.4403557733125728,0.68213198103942,0
HighValue,6453.105670533446,8.772471745352593,4,0,95,0,0,0,0.212896455479933,0.9950973401110952,0
LowValue,3052.5603176427153,8.024063506076315,4,0,70,0,0,0,0.4166989342784985,0.5754733883680077,0
HighValue,5704.594582879292,8.6492024782291,3,1,90,0,0,0,0.523108688160936,0.48359965584173004,0
HighValue,6107.5166729186485,8.717439252302393,3,1,21,0,0,1,0.11217791901155952,0.4775090832601411,0
MidValue,2791.2983930023097,7.934620332456109,3,1,77,0,0,0,0.1682711122146072,0.6556972337391688,0
MidValue,4585.365231798092,8.43084310084812,4,1,60,0,0,0,0.041997943837776976,0.4586950647840954,0
HighValue,2515.8733519643165,7.830772676811093,4,0,93,0,0,0,0.2140723935993258,0.0,0
MidValue,6203.812683998026,8.733080509269751,4,1,2,0,0,0,0.1071343593754615,0.5679455262670742,0
MidValue,4171.996357240957,8.336389607655862,1,0,11,0,1,0,0.272979841955381,0.6227353233598404,0
MidValue,2995.3362710149468,8.00514557833031,1,0,119,0,0,0,0.3706939456333522,0.5301248820941529,0
HighValue,5069.340138394002,8.531163182775531,3,1,98,1,0,0,0.29594379755067485,0.2561698452171888,0
HighValue,4770.793174015584,8.47047744070594,1,1,111,0,0,0,0.4498084729355674,0.9850641601853166,0
MidValue,5460.468819496331,8.605473047120789,3,1,66,0,1,0,0.16511274807205226,0.6863432304257869,0
MidValue,2841.690481693228,7.952506235408765,4,1,11,0,0,0,0.2817754191363909,0.5112220108718253,0
LowValue,7759.6536680112895,8.956821845198114,4,1,112,0,0,0,0.5681967397152979,1.1256592014827924,0
MidValue,5514.3681477737255,8.61529368336242,3,1,54,0,0,0,0.31072226180514323,0.45094707216216723,0
MidValue,3636.3465402642896,8.199009722346304,4,0,48,0,0,1,0.20694059875641593,1.3138415523795075,0
LowValue,7170.311087002814,8.877843774199873,4,1,59,0,0,0,0.4140095490685323,0.7730117321129581,0
HighValue,5121.332836369129,8.54136524636811,1,1,37,0,0,0,0.08620187084962366,0.43884393900976104,0
MidValue,3763.4978774757483,8.23336976546368,3,1,4,0,1,0,0.40858172199910636,0.7224923260328744,1
HighValue,4446.153569526777,8.40001952320132,1,0,95,0,0,0,0.5553044257221005,0.6082870441168498,0
MidValue,5651.351416935984,8.639826917550286,4,0,85,0,1,0,0.11438537527832132,0.5746108723285069,0
MidValue,5745.647163507732,8.656371861722656,3,1,65,0,1,0,0.07452511285771092,0.09921415728344812,0
LowValue,5797.137100142029,8.665291955311389,2,0,68,1,0,0,0.19951499029772202,0.40348592511490605,0
MidValue,5455.771921252004,8.604612670683672,2,1,78,1,0,1,0.3485369289095869,0.09989513230109848,0
MidValue,6190.118820990816,8.730871095871128,1,1,108,0,0,0,0.33945176529903437,0.7229390651314282,0
LowValue,4838.742978396533,8.48461689466355,3,1,43,0,0,0,0.10554656280685495,0.3591101603155034,0
MidValue,4558.326289334854,8.424930148026357,4,0,2,0,1,0,0.6240717681151451,0.3342602340224635,1
LowValue,4854.892060098091,8.48794810434115,1,1,88,0,2,0,0.31720919626931326,0.7086297400999596,0
MidValue,6658.063459697927,8.803734131979303,1,1,72,0,0,1,0.7123271911305523,0.29300154165741044,1
MidValue,5360.498229191788,8.58699873537791,2,0,103,0,0,0,0.031867131926804466,0.6124913356441296,0
LowValue,2472.7879763956425,7.813505848550588,1,1,22,0,0,0,0.32296374231578084,1.3544043143499398,1
MidValue,3306.624484671909,8.103985532369865,4,1,16,0,1,0,0.07425831446550575,0.6091473103348557,0
MidValue,3483.361528535879,8.156040100825317,3,1,77,0,0,0,0.21585125208798187,0.2281690270955472,0
MidValue,5106.615334505401,8.53848790783778,2,0,111,1,0,0,0.34300188583166336,0.04684085087384421,0
LowValue,7381.40503893713,8.90685475054004,1,1,67,1,0,0,0.34295125072536603,0.0,0
MidValue,2595.9090626932234,7.8620771947590296,4,0,83,0,3,0,0.08826106402499852,0.3572424035557895,0
MidValue,2478.885370980692,7.815967616712034,3,0,20,0,0,0,0.45696507525884744,0.6615114600288658,0
HighValue,2587.620024143896,7.858880203489465,2,1,19,0,0,0,0.0713368061885237,0.4064308461761291,0
MidValue,4806.801077401198,8.477995102106485,1,1,100,0,0,0,0.3625609982955107,0.05449062693561868,0
MidValue,4032.099418640266,8.30229044585648,4,1,107,1,0,0,0.45594259973570234,0.17187879069531825,0
MidValue,6140.478759129897,8.722820832393,3,0,38,0,0,0,0.18056629083619294,0.42044004362101706,1
HighValue,2206.904406232,7.699799112180776,2,1,103,0,0,0,0.2138460809314735,0.0,0
MidValue,5500.877400064223,8.612844658441675,4,1,105,0,1,0,0.39188420490458514,0.7713204044367579,0
HighValue,4028.999510200575,8.301521533402402,2,1,102,0,0,0,0.20378967372259135,0.0,0
MidValue,6573.4868995642355,8.790951815911745,1,0,102,0,0,0,0.1449178338402636,0.6904553056643072,0
LowValue,5036.077994007034,8.524581429843963,2,1,69,0,0,1,0.24002884445164813,1.5166147404316683,1
HighValue,3890.0354596768293,8.266430586198446,3,0,66,0,0,0,0.5843637711064303,0.7821988414191408,1
MidValue,2966.8654762250544,7.995598278538058,1,1,11,0,0,0,0.2625668718943029,0.6457169157734289,0
HighValue,6704.939478117343,8.810748901950754,4,0,47,1,0,0,0.46239996063217437,0.7125379824993343,1
HighValue,4220.841113241684,8.3480265946451,4,1,13,0,0,1,0.07001516567826718,0.0,0
MidValue,3067.041446586868,8.02879467171365,1,1,114,0,0,0,0.5280968529640323,0.35739902118545036,0
HighValue,3611.269606166553,8.19209155354715,2,1,35,0,0,0,0.4480288100653,0.8890962503750932,0
HighValue,5103.791943720495,8.537934974375586,4,1,83,0,0,1,0.08411853502108746,0.4791438562720781,0
HighValue,5265.437607509097,8.569109437156024,4,1,31,0,0,0,0.23251551409811824,0.5815623241392845,0
MidValue,4016.8383830622506,8.298499321336001,2,1,100,0,0,0,0.36159546733089787,0.49065425511345195,0
HighValue,4626.357943451218,8.439741345640677,4,1,57,0,0,0,0.4919264016631448,1.2552597863835109,0
LowValue,4311.63016932194,8.369303245074677,3,1,80,0,2,0,0.07599145898051717,0.327797316499124,0
MidValue,6656.482487012266,8.80349668711944,1,1,41,0,1,0,0.26395542563535934,0.4396187826118684,0
MidValue,3904.0961297828817,8.270037679072681,4,1,116,0,1,0,0.387461926513441,0.1975635913530207,0
HighValue,3634.515727899862,8.198506258280688,4,0,105,0,0,0,0.38059069333882856,0.36419674926725,0
LowValue,3290.212281994652,8.099011250659672,4,0,104,0,0,0,0.7074100953964708,0.901844041325546,0
LowValue,4515.17261819606,8.415420148231707,4,1,60,1,0,0,0.45514145087980085,0.7464982161843204,0
MidValue,6143.343508112527,8.723287182788152,2,0,6,0,1,0,0.6515948943776414,1.0198343770423515,0
MidValue,4941.598942735298,8.505646573607232,3,1,77,0,0,0,0.6497776650630542,0.6487983207307848,0
HighValue,4859.561147990961,8.488909172778833,3,1,72,0,1,0,0.28136611462539346,0.8491342421283771,0
MidValue,6516.3566477273125,8.782224150587215,1,1,1,0,0,0,0.1898870657019841,0.6061178491420972,0
MidValue,6104.314159508543,8.716914844599776,4,1,37,0,0,1,0.050422737237635414,0.3195073213074458,0
LowValue,5254.806098800847,8.567088668083798,1,0,7,0,0,0,0.535528593527554,0.670930291049846,0
HighValue,7867.069032536381,8.97056795330579,2,1,65,0,0,1,0.7662090852268513,0.6499249949549951,1
MidValue,2676.0243011903963,7.892461121249189,2,0,23,0,0,0,0.4721762356994494,0.3321080692925159,1
LowValue,6829.677239936314,8.829179104301602,1,1,93,0,0,0,0.4622541686857848,0.8298770245609643,0
HighValue,6021.0046761065,8.70317548554528,3,1,57,0,0,0,0.44982930481387684,0.5476929658241461,0
HighValue,3060.7149143840734,8.026730467501721,4,1,75,0,0,0,0.17396470226299177,0.39238757761470394,0
MidValue,6751.99653130176,8.81774161592178,2,0,55,0,1,0,0.28546667870424514,0.45563518293661964,0
HighValue,6745.307382296192,8.816750579703044,1,1,118,0,0,0,0.27490180891270943,0.6425482620279356,0
MidValue,4726.112561692498,8.461069843010781,4,1,100,0,0,0,0.0693811407922841,0.08420303365079024,0
LowValue,3762.950810858497,8.233224432303858,4,0,66,0,0,0,0.09430019123540129,0.8844539594645058,0
MidValue,4129.643875540045,8.326188575871422,1,1,105,1,0,0,0.29380620155350085,0.1269612698635733,0
LowValue,6979.6491656616545,8.850897195108299,4,0,7,0,1,0,0.4534914975678634,0.6487350815273865,0
MidValue,5703.922182489145,8.649084621973374,4,0,98,0,0,0,0.48048342490466983,0.5852498411704657,0
HighValue,3394.551106568898,8.130221355705162,1,1,116,0,1,0,0.17008995755035394,0.7903567902723263,0
MidValue,7164.450716301837,8.87702624355972,4,0,42,0,0,0,0.375188123473487,0.30591443645367655,0
LowValue,6404.6247209284675,8.76493174601919,3,0,107,0,0,0,0.3624099236517713,0.8800935088985002,0
LowValue,3202.097674935838,8.071873643972747,2,0,17,0,0,0,0.2262712675300278,0.7633307876451023,0
HighValue,5409.320401832007,8.596063594085377,4,1,115,0,0,0,0.07721812481813647,0.24505599687912155,0
MidValue,5004.409486303267,8.518274503847827,4,1,105,0,0,0,0.2845390588921321,0.48080492030891364,0
HighValue,5148.475792474092,8.546650200607937,2,1,19,0,0,0,0.6366918872586778,0.23526495998824049,0
MidValue,6019.750872899933,8.702967260242358,2,1,63,1,0,0,0.3424207016543866,0.6133553342008206,0
MidValue,5660.126032854205,8.64137809714411,3,1,9,0,1,0,0.25687800555917545,0.24927180141138444,0
MidValue,6366.026509112311,8.75888784352529,4,1,33,0,1,0,0.20046937142078672,0.28334728547334076,0
MidValue,4759.882490196848,8.468188327141725,2,1,71,1,3,0,0.11347586965340295,0.5673992234373317,0
MidValue,4513.6889730250405,8.415091575997623,2,0,46,1,1,0,0.31459233453529134,0.9580094067345473,0
MidValue,4814.433815600509,8.479581416871687,1,1,91,0,2,1,0.2760723070260212,0.5115713028564995,0
MidValue,730.4772235564478,6.5950660833471915,2,0,65,0,0,0,0.4847764818040146,0.13034597518249003,1
HighValue,4627.808536401892,8.440054778413458,1,0,105,1,0,0,0.4283472765333633,0.5480704113207528,0
MidValue,6891.622225152061,8.838206875805948,2,1,36,0,1,1,0.054859624814240525,0.36768096418563834,0
LowValue,3982.4997826996523,8.289916054270313,3,1,37,0,0,0,0.21584429440800948,0.49664710452801736,0
MidValue,2996.0348488103277,8.005378695147067,2,0,104,0,1,0,0.264406908459516,1.0277503463928719,0
MidValue,5703.321756083098,8.648979369353686,1,1,110,1,0,1,0.21659214635289736,0.7146946702304622,0
MidValue,8641.464104521669,9.064443018419688,4,1,116,0,0,0,0.47947336019779424,0.0,0
LowValue,4303.124486000035,8.367329024750495,4,0,104,0,0,0,0.4112898570367865,0.34202575963886894,0
LowValue,5670.485787681314,8.64320640607712,1,1,54,0,1,0,0.237962479517597,0.6305781998300503,1
HighValue,4287.31155399924,8.363648357293892,3,0,118,0,0,0,0.03585014093031338,0.18355409759115554,0
HighValue,3112.598513554572,8.043534414587464,4,0,66,1,0,0,0.08231540215427091,0.7954029650012442,0
LowValue,4321.961679755005,8.371696020357005,4,0,101,0,0,0,0.15867385372071727,0.525402718015309,0
MidValue,4350.805372356675,8.37834606611035,3,1,105,0,0,0,0.40435058872636004,0.0,0
MidValue,4473.329326204705,8.406111748237967,1,0,94,0,0,0,0.5282500088413828,0.7580096457995744,0
MidValue,3268.0937956757107,8.092268098779922,4,1,45,0,0,0,0.3721890932724719,0.5346789254543877,0
LowValue,3009.6341865180348,8.009906028745588,1,1,106,0,0,0,0.09510156698744221,1.2628647685959717,0
LowValue,2804.2718402833048,7.93925572601803,4,0,95,0,0,0,0.36760745437194753,0.6333772913685642,0
HighValue,4869.526329466095,8.490957286102589,3,0,88,0,0,0,0.05032482369464667,0.4508809160057055,0
MidValue,4984.9258254835695,8.514374387415199,4,1,12,0,0,0,0.12896688075602583,0.6137057375483661,0
HighValue,6427.808569596266,8.76854450762064,4,1,83,0,0,0,0.37983278979614243,0.3934002715477525,0
HighValue,6295.094453352751,8.74768479210554,4,0,28,0,2,0,0.7964529335358083,0.5712766452618995,0
MidValue,3689.0869144977332,8.213405290821607,2,1,33,0,1,0,0.4736344019188922,0.21094256841738068,0
MidValue,4050.0343901773203,8.306727532472339,1,1,31,0,0,0,0.6724130376925359,0.5302571890243449,0
MidValue,3887.7051219506748,8.265831507663268,3,0,97,0,0,0,0.2450334448083379,0.2646363923653161,0
MidValue,2937.117617954441,7.985524389273028,3,1,65,0,0,0,0.47891895908982535,0.3962886354463032,0
MidValue,4139.888731249452,8.32866571316511,3,0,71,1,0,0,0.14776338776340908,0.09563207024293235,0
MidValue,2704.2233735241452,7.902939765883828,4,0,17,0,0,0,0.20654825663860116,0.23222973929099355,1
LowValue,2299.120579565933,7.740716826441283,3,1,20,0,0,0,0.11798654021136036,0.01953079608417385,0
MidValue,6062.693614763575,8.710074400775904,1,0,111,0,0,0,0.4351192293704671,0.0,0
HighValue,4875.3898949692175,8.492160449457119,4,0,46,0,1,0,0.2981205071541464,0.7744854196993447,0
HighValue,3738.7969654988615,8.2267866016352,1,1,93,0,0,0,0.5470678364036898,0.8311227456518688,0
MidValue,5702.010206301365,8.64874942079221,1,1,105,1,0,0,0.19992605657072168,0.6801367311947903,0
HighValue,5809.649596986781,8.667447650306341,4,1,45,0,1,0,0.5278882550416365,0.9479190563660214,0
MidValue,6974.510205855573,8.85016075180731,3,1,51,0,0,0,0.21285285867011394,0.5905914538739516,0
MidValue,4302.94643812183,8.36728765708989,3,1,23,0,1,0,0.30718552487036904,0.16609001124704464,0
MidValue,5154.081269917357,8.547738161587189,4,1,25,0,0,0,0.2731707851865168,0.23629584997069147,0
MidValue,4348.811045105529,8.377887685232501,4,1,106,0,0,0,0.20747035331258326,0.1465224940162636,0
LowValue,4055.703322082465,8.30812593311877,4,1,116,1,0,0,0.15470642881949026,0.856835913539108,0
LowValue,6377.754564867559,8.76072814801462,2,1,111,0,0,0,0.057461021474813884,0.5732592619857562,0
HighValue,5574.170272002515,8.626078137925152,4,1,4,0,1,0,0.13303046047053807,0.47011246369281184,0
MidValue,3404.232736031675,8.133068567505239,4,1,69,0,0,0,0.24360218640279935,0.42635207537915965,0
MidValue,4983.447170654351,8.514077777681415,2,1,74,0,1,1,0.14677802579909938,0.04836097589887939,0
MidValue,5840.886585342945,8.672809069089766,2,1,83,0,0,0,0.29193819877930677,0.8933613833913319,0
MidValue,4671.635919721883,8.449478628199705,2,1,34,0,1,0,0.3995914919978079,0.5969845874991163,0
MidValue,4828.799911372605,8.482560319571677,4,1,45,0,0,0,0.22343156620514468,0.7585945060598633,0
MidValue,8354.233882880397,9.030643433801115,3,0,99,0,0,0,0.13080796781549203,0.7575269103526284,0
MidValue,3691.0882569687633,8.213947500258142,2,1,103,0,1,0,0.22136108289706563,0.7323616429538156,0
